timestamp,sim_time_s,cars_alive,total_gerado,carros_saídos,waiting_v,waiting_h,ped_waiting,priority
1763211874.95059,314.51,18,504,486,7,0,0,4.79
1763211875.948032,315.51,19,506,487,8,2,0,5.44
1763211876.957778,316.52,19,507,488,8,4,0,5.44
1763211877.969984,317.53,19,509,490,7,6,0,3.62
1763211878.9814112,318.54,19,511,492,2,6,0,3.68
1763211879.997517,319.56,20,512,492,0,7,0,4.35
1763211881.0019696,320.56,23,515,492,0,8,0,5.02
1763211882.0045686,321.57,23,517,494,3,8,0,5.02
1763211883.012667,322.57,17,517,500,4,6,0,2.40
1763211884.024666,323.58,17,518,501,5,4,0,3.07
1763211885.038977,324.60,19,521,502,5,0,0,3.14
1763211886.0478432,325.61,21,523,502,6,0,0,3.80
1763211887.054122,326.62,21,523,502,8,2,0,5.06
1763211888.0636144,327.62,15,523,508,8,2,0,5.06
1763211889.071776,328.63,11,523,512,6,2,0,1.21
1763211890.0819752,329.64,14,526,512,2,2,0,1.28
1763211891.084004,330.64,14,527,513,0,2,0,1.35
1763211892.0918481,331.65,15,528,513,0,3,0,2.01
1763211893.0998971,332.66,17,531,514,0,5,0,3.28
1763211894.104479,333.66,13,533,520,0,6,0,3.95
1763211895.1117635,334.67,12,533,521,0,7,0,4.62
1763211896.1109533,335.67,14,535,521,1,8,0,5.26
1763211897.1146307,336.68,14,537,523,1,8,0,5.26
1763211898.1273887,337.69,16,539,523,3,7,0,1.83
1763211899.1303203,338.69,16,539,523,4,1,0,2.50
1763211900.1353977,339.69,18,542,524,4,0,0,2.56
1763211901.1341078,340.69,18,542,524,5,0,0,3.23
1763211902.1368868,341.69,16,542,526,5,0,0,3.30
1763211903.1417015,342.70,15,547,532,5,0,0,3.37
1763211904.1564941,343.71,15,552,537,5,0,0,3.43
1763211905.1590154,344.72,16,553,537,8,2,0,5.27
1763211906.174556,345.74,17,554,537,8,4,0,5.27
1763211907.1860263,346.74,18,557,539,8,4,0,2.43
1763211908.1969802,347.75,22,561,539,3,4,0,2.50
1763211909.204423,348.76,22,561,539,0,7,0,4.37
1763211910.2049978,349.77,26,565,539,2,8,0,5.00
1763211911.208922,350.77,26,567,541,3,8,0,5.00
1763211912.2204251,351.78,22,569,547,5,7,0,3.04
1763211913.225439,352.78,22,572,550,7,1,0,4.31
1763211914.2264998,353.78,23,574,551,7,0,0,4.37
1763426992.4259126,1.01,0,0,0,0,0,0,0.07
1763426993.8226953,2.41,0,0,0,0,0,0,0.07
1763426994.8231785,3.41,0,0,0,0,0,0,0.14
1763426995.836695,4.42,3,3,0,0,0,0,0.21
1763426996.8375764,5.42,3,3,0,0,0,0,0.28
1763426997.8444865,6.43,3,3,0,1,0,0,0.95
1763426998.848797,7.44,4,4,0,1,0,0,1.01
1763426999.8566027,8.44,4,4,0,1,0,0,1.08
1763427000.8627048,9.45,4,4,0,2,0,0,1.75
1763427001.865366,10.45,5,5,0,2,0,0,1.82
1763427002.8697355,11.45,4,6,2,2,0,0,1.88
1763427003.8747714,12.46,5,7,2,3,0,0,2.55
1763427004.8817236,13.47,6,8,2,5,0,0,3.82
